Resistor_Name,Start_X,Start_Y,Start_Z,End_X,End_Y,End_Z,Value,Unit
BMetalInt,0.09000000000000014,0.247,-0.018750000000000083,0.09000025940258433,0.2839769772181715,-0.018749958342831906,5.9787045763413245,Ohm
BViaInt,0.09000000000000001,0.23199999999999998,-0.018737177324054614,0.09000000000000014,0.247,-0.018750000000000083,2.6516726337475007,Ohm
NMosFinEpiBlock2_0_1,0.05849999999999997,0.016999999999999984,-0.05625000000000003,0.05849999999999998,0.07099999999999997,-0.05625000000000001,5765.529850009649,Ohm
NMosFinEpiBlock2_0_2,0.05849999999999997,0.016999999999999984,-0.05625000000000003,0.07650000000000001,0.07099999307316844,-0.05625,5682.652499543755,Ohm
NMosFinEpiBlock2_0_3,0.05849999999999997,0.016999999999999984,-0.05625000000000003,0.07649999999999998,0.016999999999999987,-0.05625,202.39594486159044,Ohm
NMosFinEpiBlock2_0_4,0.05849999999999997,0.016999999999999984,-0.05625000000000003,0.058500000000000045,0.03499999999999999,-0.05625000000000002,421.82316729353033,Ohm
NMosFinEpiBlock2_0_5,0.05849999999999997,0.016999999999999984,-0.05625000000000003,0.07650000000000001,0.03499999999999999,-0.05625,533.9445394478906,Ohm
NMosFinEpiBlock2_0_6,0.05849999999999997,0.016999999999999984,-0.05625000000000003,0.05850000000000004,0.052999999999999985,-0.056249492227561725,1807.776223294412,Ohm
NMosFinEpiBlock2_0_7,0.05849999999999997,0.016999999999999984,-0.05625000000000003,0.07649999999999997,0.052999999999999964,-0.056249492227561725,1793.666758035334,Ohm
NMosFinEpiBlock2_1_2,0.05849999999999998,0.07099999999999997,-0.05625000000000001,0.07650000000000001,0.07099999307316844,-0.05625,191.7932586199689,Ohm
NMosFinEpiBlock2_1_3,0.05849999999999998,0.07099999999999997,-0.05625000000000001,0.07649999999999998,0.016999999999999987,-0.05625,5702.246067155041,Ohm
NMosFinEpiBlock2_1_4,0.05849999999999998,0.07099999999999997,-0.05625000000000001,0.058500000000000045,0.03499999999999999,-0.05625000000000002,2198.7532654969964,Ohm
NMosFinEpiBlock2_1_5,0.05849999999999998,0.07099999999999997,-0.05625000000000001,0.07650000000000001,0.03499999999999999,-0.05625,2214.3409451974744,Ohm
NMosFinEpiBlock2_1_6,0.05849999999999998,0.07099999999999997,-0.05625000000000001,0.05850000000000004,0.052999999999999985,-0.056249492227561725,455.8557147179438,Ohm
NMosFinEpiBlock2_1_7,0.05849999999999998,0.07099999999999997,-0.05625000000000001,0.07649999999999997,0.052999999999999964,-0.056249492227561725,585.2435874276316,Ohm
NMosFinEpiBlock2_2_3,0.07650000000000001,0.07099999307316844,-0.05625,0.07649999999999998,0.016999999999999987,-0.05625,5607.115886377078,Ohm
